train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,created_at,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.03419195115566254,0.00016767988563515246,0.03419195115566254,3649.0,3,2025-05-27 07:07:48.361308,,,,,,,,,
0.0946379229426384,0.00073833396891132,0.0946379229426384,3699.0,3,2025-05-27 07:09:13.209062,,,,,,,,,
0.05247337371110916,0.0005685824435204268,0.05247337371110916,3749.0,3,2025-05-27 07:10:38.038566,,,,,,,,,
0.05603664740920067,0.0002804237010423094,0.05603664740920067,3799.0,3,2025-05-27 07:12:02.823940,,,,,,,,,
0.0815424695611,0.0008880931418389082,0.0815424695611,3849.0,3,2025-05-27 07:13:27.714811,,,,,,,,,
0.04976002126932144,0.0003573184076230973,0.04976002126932144,3899.0,3,2025-05-27 07:14:52.493243,,,,,,,,,
0.08460762351751328,0.0005990236531943083,0.08460762351751328,3949.0,3,2025-05-27 07:16:17.307590,,,,,,,,,
0.04997885972261429,0.015472078695893288,0.04997885972261429,3999.0,3,2025-05-27 07:17:42.078679,,,,,,,,,
0.0725221186876297,0.0007399324676953256,0.0725221186876297,4049.0,3,2025-05-27 07:19:06.896745,,,,,,,,,
0.08573602885007858,0.004125781822949648,0.08573602885007858,4099.0,3,2025-05-27 07:20:31.698134,,,,,,,,,
0.059421103447675705,0.00033600363531149924,0.059421103447675705,4149.0,3,2025-05-27 07:21:56.485148,,,,,,,,,
0.07791081815958023,0.0005760773783549666,0.07791081815958023,4199.0,3,2025-05-27 07:23:21.162441,,,,,,,,,
0.032011233270168304,0.00014907444710843265,0.032011233270168304,4249.0,3,2025-05-27 07:24:45.974989,,,,,,,,,
0.049319811165332794,0.0023731596302241087,0.049319811165332794,4299.0,3,2025-05-27 07:26:10.719118,,,,,,,,,
0.06507251411676407,0.0004972701426595449,0.06507251411676407,4349.0,3,2025-05-27 07:27:35.465868,,,,,,,,,
0.07341745495796204,0.0005212792893871665,0.07341745495796204,4399.0,3,2025-05-27 07:29:00.187225,,,,,,,,,
0.05493604764342308,0.0002889922761823982,0.05493604764342308,4449.0,3,2025-05-27 07:30:25.029007,,,,,,,,,
0.061538562178611755,0.0003593888832256198,0.061538562178611755,4499.0,3,2025-05-27 07:31:49.849301,,,,,,,,,
0.09104067087173462,0.001349268015474081,0.09104067087173462,4549.0,3,2025-05-27 07:33:14.749670,,,,,,,,,
,,,,3,2025-05-27 07:34:55.011388,0.07250004261732101,0.0013711160281673074,0.07250004261732101,0.06930354982614517,0.0019535799510776997,0.06930354982614517,,,
,,,,3,2025-05-27 07:36:06.406227,,,,,,,0.07178856432437897,0.001565217156894505,0.07178856432437897
0.08103913068771362,0.0043212370947003365,0.08103913068771362,4599.0,4,2025-05-27 07:36:47.706187,,,,,,,,,
0.018480665981769562,8.140868158079684e-05,0.018480665981769562,4649.0,4,2025-05-27 07:38:12.728067,,,,,,,,,
0.043816372752189636,0.0006954220589250326,0.043816372752189636,4699.0,4,2025-05-27 07:39:38.121803,,,,,,,,,
0.08096860349178314,0.0014924712013453245,0.08096860349178314,4749.0,4,2025-05-27 07:41:04.182963,,,,,,,,,
0.09217047691345215,0.0012368004536256194,0.09217047691345215,4799.0,4,2025-05-27 07:42:29.009544,,,,,,,,,
0.11298716813325882,0.0017963566351681948,0.11298716813325882,4849.0,4,2025-05-27 07:43:53.773268,,,,,,,,,
0.0681869387626648,0.0024208955001085997,0.0681869387626648,4899.0,4,2025-05-27 07:45:18.525858,,,,,,,,,
0.05370958894491196,0.00027758057694882154,0.05370958894491196,4949.0,4,2025-05-27 07:46:43.285638,,,,,,,,,
0.1011853963136673,0.001114232698455453,0.1011853963136673,4999.0,4,2025-05-27 07:48:08.044433,,,,,,,,,
0.02709059789776802,0.00013131166633684188,0.02709059789776802,5049.0,4,2025-05-27 07:49:32.757076,,,,,,,,,
0.11268740892410278,0.004194135777652264,0.11268740892410278,5099.0,4,2025-05-27 07:50:57.473448,,,,,,,,,
0.0631200522184372,0.00033622109913267195,0.0631200522184372,5149.0,4,2025-05-27 07:52:22.231381,,,,,,,,,
0.0866895392537117,0.0008588191121816635,0.0866895392537117,5199.0,4,2025-05-27 07:53:46.964916,,,,,,,,,
0.01424914039671421,6.46197804599069e-05,0.01424914039671421,5249.0,4,2025-05-27 07:55:11.739255,,,,,,,,,
0.06368087232112885,0.00037925521610304713,0.06368087232112885,5299.0,4,2025-05-27 07:56:36.455672,,,,,,,,,
0.11514230072498322,0.001128308824263513,0.11514230072498322,5349.0,4,2025-05-27 07:58:01.192917,,,,,,,,,
0.056173261255025864,0.00024105240299832076,0.056173261255025864,5399.0,4,2025-05-27 07:59:25.949000,,,,,,,,,
0.07047474384307861,0.0014930878533050418,0.07047474384307861,5449.0,4,2025-05-27 08:00:50.774480,,,,,,,,,
0.08116316050291061,0.000691870809532702,0.08116316050291061,5499.0,4,2025-05-27 08:02:15.522156,,,,,,,,,
0.08892923593521118,0.0011884236009791493,0.08892923593521118,5549.0,4,2025-05-27 08:03:40.346942,,,,,,,,,
0.07516840100288391,0.0005037718219682574,0.07516840100288391,5599.0,4,2025-05-27 08:05:05.128711,,,,,,,,,
0.0634574145078659,0.00043230137089267373,0.0634574145078659,5649.0,4,2025-05-27 08:06:29.961563,,,,,,,,,
0.06245718151330948,0.00036349750007502735,0.06245718151330948,5699.0,4,2025-05-27 08:07:54.781572,,,,,,,,,
,,,,4,2025-05-27 08:09:24.753006,0.06905297935009003,0.0019117206102237105,0.06905297935009003,0.06944318860769272,0.0016098276246339083,0.06944318860769272,,,
,,,,4,2025-05-27 08:10:28.354730,,,,,,,0.07175980508327484,0.0015577473677694798,0.07175980508327484
0.07319408655166626,0.004743979312479496,0.07319408655166626,5749.0,5,2025-05-27 08:11:19.638940,,,,,,,,,
0.026163943111896515,0.00012561920448206365,0.026163943111896515,5799.0,5,2025-05-27 08:12:44.420745,,,,,,,,,
0.04314605891704559,0.000225527910515666,0.04314605891704559,5849.0,5,2025-05-27 08:14:09.240211,,,,,,,,,
0.04923638328909874,0.0002202162577304989,0.04923638328909874,5899.0,5,2025-05-27 08:15:34.212566,,,,,,,,,
0.08238726854324341,0.0005013833870179951,0.08238726854324341,5949.0,5,2025-05-27 08:16:59.246288,,,,,,,,,
0.10805505514144897,0.0011484146816655993,0.10805505514144897,5999.0,5,2025-05-27 08:18:24.257000,,,,,,,,,
0.024390440434217453,0.00011088056635344401,0.024390440434217453,6049.0,5,2025-05-27 08:19:49.268099,,,,,,,,,
0.10443564504384995,0.002093252493068576,0.10443564504384995,6099.0,5,2025-05-27 08:21:14.259700,,,,,,,,,
0.079178586602211,0.0005127056501805782,0.079178586602211,6149.0,5,2025-05-27 08:22:39.275110,,,,,,,,,
0.03921310231089592,0.00019149862055201083,0.03921310231089592,6199.0,5,2025-05-27 08:24:04.297430,,,,,,,,,
0.07435581088066101,0.000490164733491838,0.07435581088066101,6249.0,5,2025-05-27 08:25:29.050301,,,,,,,,,
0.12213707715272903,0.009367084130644798,0.12213707715272903,6299.0,5,2025-05-27 08:26:53.950491,,,,,,,,,
0.0699271559715271,0.015285035595297813,0.0699271559715271,6349.0,5,2025-05-27 08:28:18.976508,,,,,,,,,
0.052894748747348785,0.00032037703203968704,0.052894748747348785,6399.0,5,2025-05-27 08:29:44.000573,,,,,,,,,
0.041545793414115906,0.00028403993928804994,0.041545793414115906,6449.0,5,2025-05-27 08:31:08.921564,,,,,,,,,
0.08762718737125397,0.001920992275699973,0.08762718737125397,6499.0,5,2025-05-27 08:32:33.723485,,,,,,,,,
0.049343086779117584,0.00021666038082912564,0.049343086779117584,6549.0,5,2025-05-27 08:33:58.442268,,,,,,,,,
0.10331715643405914,0.005383999552577734,0.10331715643405914,6599.0,5,2025-05-27 08:35:23.324980,,,,,,,,,
0.10199940949678421,0.001935107633471489,0.10199940949678421,6649.0,5,2025-05-27 08:36:48.157970,,,,,,,,,
0.048059217631816864,0.000238526874454692,0.048059217631816864,6699.0,5,2025-05-27 08:38:12.976034,,,,,,,,,
0.06845580041408539,0.0006920023588463664,0.06845580041408539,6749.0,5,2025-05-27 08:39:37.756591,,,,,,,,,
0.05424303933978081,0.00041673329542391,0.05424303933978081,6799.0,5,2025-05-27 08:41:02.566459,,,,,,,,,
0.06656387448310852,0.00033782259561121464,0.06656387448310852,6849.0,5,2025-05-27 08:42:27.402660,,,,,,,,,
,,,,5,2025-05-27 08:43:48.524218,0.07283426076173782,0.0014255450805649161,0.07283426076173782,0.07030080258846283,0.0016355018597096205,0.07030080258846283,,,
,,,,5,2025-05-27 08:44:06.962170,,,,,,,0.07151434570550919,0.0017314944416284561,0.07151434570550919
0.087126225233078,0.0011111263884231448,0.087126225233078,6899.0,6,2025-05-27 08:45:08.517293,,,,,,,,,
0.021844055503606796,0.00014540682605002075,0.021844055503606796,6949.0,6,2025-05-27 08:46:33.431641,,,,,,,,,
0.05031336843967438,0.0010198531672358513,0.05031336843967438,6999.0,6,2025-05-27 08:47:58.249062,,,,,,,,,
0.08594560623168945,0.0007623895071446896,0.08594560623168945,7049.0,6,2025-05-27 08:49:23.161954,,,,,,,,,
0.03990041837096214,0.0001770303788362071,0.03990041837096214,7099.0,6,2025-05-27 08:50:48.019859,,,,,,,,,
0.008141910657286644,3.832426591543481e-05,0.008141910657286644,7149.0,6,2025-05-27 08:52:12.997971,,,,,,,,,
0.060768626630306244,0.0005961405113339424,0.060768626630306244,7199.0,6,2025-05-27 08:53:37.907997,,,,,,,,,
0.05689746141433716,0.000987039296887815,0.05689746141433716,7249.0,6,2025-05-27 08:55:02.857496,,,,,,,,,
0.09374237805604935,0.0006735249771736562,0.09374237805604935,7299.0,6,2025-05-27 08:56:27.688066,,,,,,,,,
0.11438044905662537,0.0012035409454256296,0.11438044905662537,7349.0,6,2025-05-27 08:57:52.526870,,,,,,,,,
0.05744272470474243,0.00030458049150183797,0.05744272470474243,7399.0,6,2025-05-27 08:59:17.275557,,,,,,,,,
0.04486587643623352,0.00022617229842580855,0.04486587643623352,7449.0,6,2025-05-27 09:00:42.261492,,,,,,,,,
0.1636459231376648,0.004211203660815954,0.1636459231376648,7499.0,6,2025-05-27 09:02:07.228423,,,,,,,,,
0.08176837861537933,0.0007912605651654303,0.08176837861537933,7549.0,6,2025-05-27 09:03:32.168055,,,,,,,,,
0.07381606847047806,0.005374561063945293,0.07381606847047806,7599.0,6,2025-05-27 09:04:57.055692,,,,,,,,,
0.11977702379226685,0.0037424375768750906,0.11977702379226685,7649.0,6,2025-05-27 09:06:22.027345,,,,,,,,,
0.055554430931806564,0.00029914284823462367,0.055554430931806564,7699.0,6,2025-05-27 09:07:46.946110,,,,,,,,,
0.13605912029743195,0.009691302664577961,0.13605912029743195,7749.0,6,2025-05-27 09:09:11.880588,,,,,,,,,
0.07985420525074005,0.0017194640822708607,0.07985420525074005,7799.0,6,2025-05-27 09:10:36.771858,,,,,,,,,
0.05881346017122269,0.0003304930869489908,0.05881346017122269,7849.0,6,2025-05-27 09:12:01.708436,,,,,,,,,
0.09260730445384979,0.00072146684397012,0.09260730445384979,7899.0,6,2025-05-27 09:13:26.589780,,,,,,,,,
0.13026408851146698,0.00328887440264225,0.13026408851146698,7949.0,6,2025-05-27 09:14:51.465923,,,,,,,,,
0.07606867700815201,0.000726614031009376,0.07606867700815201,7999.0,6,2025-05-27 09:16:16.381596,,,,,,,,,
,,,,6,2025-05-27 09:17:28.416848,0.07145936042070389,0.0018508051289245486,0.07145936042070389,0.06903911381959915,0.0015802335692569613,0.06903911381959915,,,
,,,,6,2025-05-27 09:18:43.814434,,,,,,,0.07064655423164368,0.0017325482331216335,0.07064655423164368
0.048015180975198746,0.0010303094750270247,0.048015180975198746,8049.0,7,2025-05-27 09:19:55.559148,,,,,,,,,
0.07959707081317902,0.0008902581757865846,0.07959707081317902,8099.0,7,2025-05-27 09:21:20.433379,,,,,,,,,
0.061600882560014725,0.0009427613695152104,0.061600882560014725,8149.0,7,2025-05-27 09:22:45.330970,,,,,,,,,
0.08332217484712601,0.0038036578334867954,0.08332217484712601,8199.0,7,2025-05-27 09:24:10.131878,,,,,,,,,
0.10457811504602432,0.018955301493406296,0.10457811504602432,8249.0,7,2025-05-27 09:25:35.018414,,,,,,,,,
0.04616740345954895,0.0003954816493205726,0.04616740345954895,8299.0,7,2025-05-27 09:26:59.889941,,,,,,,,,
0.06285679340362549,0.00034939704346470535,0.06285679340362549,8349.0,7,2025-05-27 09:28:24.906167,,,,,,,,,
0.10678526759147644,0.0025037014856934547,0.10678526759147644,8399.0,7,2025-05-27 09:29:49.776359,,,,,,,,,
0.08264060318470001,0.006959139835089445,0.08264060318470001,8449.0,7,2025-05-27 09:31:14.762858,,,,,,,,,
0.06523441523313522,0.0005899773677811027,0.06523441523313522,8499.0,7,2025-05-27 09:32:39.627233,,,,,,,,,
0.11485952883958817,0.002071998082101345,0.11485952883958817,8549.0,7,2025-05-27 09:34:04.458942,,,,,,,,,
0.11890062689781189,0.003409328870475292,0.11890062689781189,8599.0,7,2025-05-27 09:35:29.312065,,,,,,,,,
0.11113355308771133,0.0014075899962335825,0.11113355308771133,8649.0,7,2025-05-27 09:36:54.214533,,,,,,,,,
0.08926418423652649,0.0011975797824561596,0.08926418423652649,8699.0,7,2025-05-27 09:38:19.097367,,,,,,,,,
0.06780024617910385,0.0003595901362132281,0.06780024617910385,8749.0,7,2025-05-27 09:39:44.116301,,,,,,,,,
0.07642010599374771,0.0005294147413223982,0.07642010599374771,8799.0,7,2025-05-27 09:41:09.084263,,,,,,,,,
0.03934900090098381,0.00020703852351289243,0.03934900090098381,8849.0,7,2025-05-27 09:42:34.133785,,,,,,,,,
0.09609126299619675,0.0007008613320067525,0.09609126299619675,8899.0,7,2025-05-27 09:43:59.081658,,,,,,,,,
0.08932171761989594,0.0019112993031740189,0.08932171761989594,8949.0,7,2025-05-27 09:45:24.063553,,,,,,,,,
0.07876206189393997,0.002711269073188305,0.07876206189393997,8999.0,7,2025-05-27 09:46:48.941822,,,,,,,,,
0.12980209290981293,0.015904508531093597,0.12980209290981293,9049.0,7,2025-05-27 09:48:13.988712,,,,,,,,,
0.04399663582444191,0.00021423219004645944,0.04399663582444191,9099.0,7,2025-05-27 09:49:38.893855,,,,,,,,,
0.08835555613040924,0.0035496833734214306,0.08835555613040924,9149.0,7,2025-05-27 09:51:03.902057,,,,,,,,,
,,,,7,2025-05-27 09:52:04.410972,0.06900383532047272,0.00158127851318568,0.06900383532047272,0.06666385382413864,0.0016120091313496232,0.06666385382413864,,,
,,,,7,2025-05-27 09:53:14.598194,,,,,,,0.07010165601968765,0.0015647419495508075,0.07010165601968765
0.034987419843673706,0.00024001704878173769,0.034987419843673706,9199.0,8,2025-05-27 09:54:36.574516,,,,,,,,,
0.04879160225391388,0.000456520589068532,0.04879160225391388,9249.0,8,2025-05-27 09:56:01.562164,,,,,,,,,
0.07634341716766357,0.0031398057471960783,0.07634341716766357,9299.0,8,2025-05-27 09:57:26.536488,,,,,,,,,
0.03354571759700775,0.00027726570260711014,0.03354571759700775,9349.0,8,2025-05-27 09:58:51.569887,,,,,,,,,
0.052019573748111725,0.0003942654002457857,0.052019573748111725,9399.0,8,2025-05-27 10:00:16.532135,,,,,,,,,
0.08490835875272751,0.0007719714194536209,0.08490835875272751,9449.0,8,2025-05-27 10:01:41.558719,,,,,,,,,
0.07711613178253174,0.0004783357435371727,0.07711613178253174,9499.0,8,2025-05-27 10:03:06.498375,,,,,,,,,
0.05663583427667618,0.0005889034364372492,0.05663583427667618,9549.0,8,2025-05-27 10:04:31.499303,,,,,,,,,
0.072572723031044,0.0005907671293243766,0.072572723031044,9599.0,8,2025-05-27 10:05:56.417355,,,,,,,,,
0.1247180849313736,0.008244683966040611,0.1247180849313736,9649.0,8,2025-05-27 10:07:21.334572,,,,,,,,,
0.05435771122574806,0.002041744766756892,0.05435771122574806,9699.0,8,2025-05-27 10:08:46.076917,,,,,,,,,
0.049013227224349976,0.0003396357933524996,0.049013227224349976,9749.0,8,2025-05-27 10:10:10.991345,,,,,,,,,
0.11878256499767303,0.0010826000943779945,0.11878256499767303,9799.0,8,2025-05-27 10:11:35.912212,,,,,,,,,
0.062255486845970154,0.001136507373303175,0.062255486845970154,9849.0,8,2025-05-27 10:13:00.834268,,,,,,,,,
0.09465904533863068,0.0021001826971769333,0.09465904533863068,9899.0,8,2025-05-27 10:14:25.764171,,,,,,,,,
0.05322413891553879,0.00027523795142769814,0.05322413891553879,9949.0,8,2025-05-27 10:15:50.715041,,,,,,,,,
0.10798058658838272,0.002179665258154273,0.10798058658838272,9999.0,8,2025-05-27 10:17:15.663637,,,,,,,,,
0.08276467025279999,0.01561592984944582,0.08276467025279999,10049.0,8,2025-05-27 10:18:40.564179,,,,,,,,,
0.08163906633853912,0.00042365072295069695,0.08163906633853912,10099.0,8,2025-05-27 10:20:05.413827,,,,,,,,,
0.10157129913568497,0.01749429851770401,0.10157129913568497,10149.0,8,2025-05-27 10:21:30.380319,,,,,,,,,
0.06534220278263092,0.001492924871854484,0.06534220278263092,10199.0,8,2025-05-27 10:22:55.200469,,,,,,,,,
0.06579428166151047,0.0005039660609327257,0.06579428166151047,10249.0,8,2025-05-27 10:24:20.142015,,,,,,,,,
,,,,8,2025-05-27 10:26:36.543825,0.06979444622993469,0.0019553599413484335,0.06979444622993469,0.0677657499909401,0.00165441760327667,0.0677657499909401,,,
,,,,8,2025-05-27 10:27:40.006006,,,,,,,0.06880775839090347,0.0015136520378291607,0.06880775839090347
0.1328325867652893,0.0018489426001906395,0.1328325867652893,10299.0,9,2025-05-27 10:27:47.301492,,,,,,,,,
0.1114203929901123,0.0032065408304333687,0.1114203929901123,10349.0,9,2025-05-27 10:29:12.240679,,,,,,,,,
0.01695740595459938,7.499683124478906e-05,0.01695740595459938,10399.0,9,2025-05-27 10:30:37.049769,,,,,,,,,
0.037084490060806274,0.0002003768750000745,0.037084490060806274,10449.0,9,2025-05-27 10:32:01.993035,,,,,,,,,
